騚|𩨊|Unihan|kSimplifiedVariant
騝|𩨃|Unihan|kSimplifiedVariant
騟|𩨈|Unihan|kSimplifiedVariant
騠|𫘨|Unihan|kSimplifiedVariant
騧|䯄|Unihan|kSimplifiedVariant
騪|𩨄|Unihan|kSimplifiedVariant
驋|𩧯|Unihan|kSimplifiedVariant
驌|骕|Unihan|kSimplifiedVariant
驦|骦|Unihan|kSimplifiedVariant
驫|骉|Unihan|kSimplifiedVariant
鬹|鬶|Unihan|kSimplifiedVariant
魟|𫚉|Unihan|kSimplifiedVariant
魥|𩽹|Unihan|kSimplifiedVariant
魺|鲄|Unihan|kSimplifiedVariant
鮄|𫚒|Unihan|kSimplifiedVariant
鮚|鲒|Unihan|kSimplifiedVariant
鮜|鲘|Unihan|kSimplifiedVariant
鮞|鲕|Unihan|kSimplifiedVariant
鮟|𩽾|Unihan|kSimplifiedVariant
鮣|䲟|Unihan|kSimplifiedVariant
鮦|鲖|Unihan|kSimplifiedVariant
鮰|𫚔|Unihan|kSimplifiedVariant
鮳|鲓|Unihan|kSimplifiedVariant
鮸|𩾃|Unihan|kSimplifiedVariant
鮺|鲝|Unihan|kSimplifiedVariant
鯄|𩾁|Unihan|kSimplifiedVariant
鯆|𫚙|Unihan|kSimplifiedVariant
鯱|𩾇|Unihan|kSimplifiedVariant
鯶|𩽼|Unihan|kSimplifiedVariant
鰂|鲗|Unihan|kSimplifiedVariant
鰆|䲠|Unihan|kSimplifiedVariant
鰬|鳇|Unihan|kSimplifiedVariant
鰌|䲡|Unihan|kSimplifiedVariant
鰜|鳒|Unihan|kSimplifiedVariant
鰠|鳋|Unihan|kSimplifiedVariant
鰤|𫚕|Unihan|kSimplifiedVariant
鰧|䲢|Unihan|kSimplifiedVariant
鰮|鳁|Unihan|kSimplifiedVariant
鰲|鳌|Unihan|kSimplifiedVariant
鰼|鳛|Unihan|kSimplifiedVariant
鱇|𩾌|Unihan|kSimplifiedVariant
鱣|鳣|Unihan|kSimplifiedVariant
鱨|鲿|Unihan|kSimplifiedVariant
鱮|𫚈|Unihan|kSimplifiedVariant
鱯|鳠|Unihan|kSimplifiedVariant
鳷|𫛛|Unihan|kSimplifiedVariant
鳼|𪉃|Unihan|kSimplifiedVariant
鳾|䴓|Unihan|kSimplifiedVariant
鴃|𫛞|Unihan|kSimplifiedVariant
鴬|鸦|Unihan|kSimplifiedVariant
鴗|𫁡|Unihan|kSimplifiedVariant
鴜|𪉈|Unihan|kSimplifiedVariant
鴲|𪉆|Unihan|kSimplifiedVariant
鴷|䴕|Unihan|kSimplifiedVariant
鵁|䴔|Unihan|kSimplifiedVariant
鵚|𪉍|Unihan|kSimplifiedVariant
鵷|鹓|Unihan|kSimplifiedVariant
鵾|鹍|Unihan|kSimplifiedVariant
鶄|䴖|Unihan|kSimplifiedVariant
鶊|鹒|Unihan|kSimplifiedVariant
鶒|𫛶|Unihan|kSimplifiedVariant
鶖|鹙|Unihan|kSimplifiedVariant
鶗|𫛸|Unihan|kSimplifiedVariant
鶡|鹖|Unihan|kSimplifiedVariant
鶪|䴗|Unihan|kSimplifiedVariant
鶬|鸧|Unihan|kSimplifiedVariant
鷁|鹢|Unihan|kSimplifiedVariant
鷈|䴘|Unihan|kSimplifiedVariant
鷔|𪉑|Unihan|kSimplifiedVariant
鷖|鹥|Unihan|kSimplifiedVariant
鷨|𪉊|Unihan|kSimplifiedVariant
鷫|鹔|Unihan|kSimplifiedVariant
鷽|鸴|Unihan|kSimplifiedVariant
鷿|䴙|Unihan|kSimplifiedVariant
鸂|㶉|Unihan|kSimplifiedVariant
鸇|鹯|Unihan|kSimplifiedVariant
鸋|𫛢|Unihan|kSimplifiedVariant
鸘|鹴|Unihan|kSimplifiedVariant
鹺|鹾|Unihan|kSimplifiedVariant
麨|𪎊|Unihan|kSimplifiedVariant
麲|𪎉|Unihan|kSimplifiedVariant
黲|黪|Unihan|kSimplifiedVariant
黶|黡|Unihan|kSimplifiedVariant
鼬|鼍|Unihan|kSimplifiedVariant
齎|赍|Unihan|kSimplifiedVariant
齗|龂|Unihan|kSimplifiedVariant
齶|腭|Unihan|kSimplifiedVariant
龎|厐|Unihan|kSimplifiedVariant
龑|䶮|Unihan|kSimplifiedVariant
龭|𩨎|Unihan|kSimplifiedVariant
龯|𨱆|Unihan|kSimplifiedVariant
𠌥|𠆿|Unihan|kSimplifiedVariant
𠏢|𠉗|Unihan|kSimplifiedVariant
𠞆|𠛆|Unihan|kSimplifiedVariant
𠠎|𠚳|Unihan|kSimplifiedVariant
𡄔|𠴢|Unihan|kSimplifiedVariant
𡄣|𠵸|Unihan|kSimplifiedVariant
𡅏|𠲥|Unihan|kSimplifiedVariant
𡑭|𡋗|Unihan|kSimplifiedVariant
𡓾|𡋀|Unihan|kSimplifiedVariant
𡞵|㛟|Unihan|kSimplifiedVariant
𡠹|㛿|Unihan|kSimplifiedVariant
𡢃|㛠|Unihan|kSimplifiedVariant
𡮉|𡭜|Unihan|kSimplifiedVariant
𡮣|𡭬|Unihan|kSimplifiedVariant
𡾱|㟜|Unihan|kSimplifiedVariant
𢣚|𢘝|Unihan|kSimplifiedVariant
𢣭|𢘞|Unihan|kSimplifiedVariant
𢶫|𢫞|Unihan|kSimplifiedVariant
𢷮|𢫊|Unihan|kSimplifiedVariant
𢹿|𢬦|Unihan|kSimplifiedVariant
𣙎|㭣|Unihan|kSimplifiedVariant
𣝕|𣘷|Unihan|kSimplifiedVariant
𣞻|𣘓|Unihan|kSimplifiedVariant
𣠲|𣑶|Unihan|kSimplifiedVariant
𣯴|𣭤|Unihan|kSimplifiedVariant
𣾷|㳢|Unihan|kSimplifiedVariant
𣿉|𣶫|Unihan|kSimplifiedVariant
𤁣|𣺽|Unihan|kSimplifiedVariant
𤒎|𤊀|Unihan|kSimplifiedVariant
𤪺|㻘|Unihan|kSimplifiedVariant
𤫩|㻏|Unihan|kSimplifiedVariant
𤳸|𤳄|Unihan|kSimplifiedVariant
𤸫|𤶧|Unihan|kSimplifiedVariant
𥌃|𥅘|Unihan|kSimplifiedVariant
𥕥|𥐰|Unihan|kSimplifiedVariant
𥖅|𥐯|Unihan|kSimplifiedVariant
𥢢|䅪|Unihan|kSimplifiedVariant
𥨐|𥧂|Unihan|kSimplifiedVariant
𥵃|𥱔|Unihan|kSimplifiedVariant
𥵊|𥭉|Unihan|kSimplifiedVariant
𥸠|𥮋|Unihan|kSimplifiedVariant
𥼽|𥹥|Unihan|kSimplifiedVariant
𥽖|𥺇|Unihan|kSimplifiedVariant
𥿊|𦈈|Unihan|kSimplifiedVariant
𦂅|𦈒|Unihan|kSimplifiedVariant
𦃄|𦈗|Unihan|kSimplifiedVariant
𦢈|𣍨|Unihan|kSimplifiedVariant
𦣎|𦟗|Unihan|kSimplifiedVariant
𦪽|𦨩|Unihan|kSimplifiedVariant
𧔥|𧒭|Unihan|kSimplifiedVariant
𧜗|䘞|Unihan|kSimplifiedVariant
𧜵|䙊|Unihan|kSimplifiedVariant
𧝞|䘛|Unihan|kSimplifiedVariant
𧩙|䜥|Unihan|kSimplifiedVariant
𧳟|𧳕|Unihan|kSimplifiedVariant
𧵳|䞌|Unihan|kSimplifiedVariant
𧶔|𧹓|Unihan|kSimplifiedVariant
𧶧|䞎|Unihan|kSimplifiedVariant
𨄣|𨀱|Unihan|kSimplifiedVariant
𨅍|𨁴|Unihan|kSimplifiedVariant
𨇁|𧿈|Unihan|kSimplifiedVariant
𨇞|𨅫|Unihan|kSimplifiedVariant
𨈊|𨂺|Unihan|kSimplifiedVariant
𨈌|𨄄|Unihan|kSimplifiedVariant
𨊰|䢀|Unihan|kSimplifiedVariant
𨊸|䢁|Unihan|kSimplifiedVariant
𨊻|𨐆|Unihan|kSimplifiedVariant
𨋢|䢂|Unihan|kSimplifiedVariant
𨎮|𨐬|Unihan|kSimplifiedVariant
𨏠|𨐇|Unihan|kSimplifiedVariant
𨏥|𨐊|Unihan|kSimplifiedVariant
𨤻|𨤰|Unihan|kSimplifiedVariant
𨥛|𨱀|Unihan|kSimplifiedVariant
𨦫|䦀|Unihan|kSimplifiedVariant
𨧜|䦁|Unihan|kSimplifiedVariant
𨧱|𨱊|Unihan|kSimplifiedVariant
𨫒|𨱐|Unihan|kSimplifiedVariant
𨮂|𨱕|Unihan|kSimplifiedVariant
𨯅|䥿|Unihan|kSimplifiedVariant
𨳑|𨸁|Unihan|kSimplifiedVariant
𨳕|𨸀|Unihan|kSimplifiedVariant
𨴗|𨸅|Unihan|kSimplifiedVariant
𨵩|𨸆|Unihan|kSimplifiedVariant
𨵸|𨸇|Unihan|kSimplifiedVariant
𨶀|𨸬|Unihan|kSimplifiedVariant
𨶏|𨸊|Unihan|kSimplifiedVariant
𨶮|𨸌|Unihan|kSimplifiedVariant
𨶲|𨸋|Unihan|kSimplifiedVariant
𨷲|𨸎|Unihan|kSimplifiedVariant
𨽏|𨸘|Unihan|kSimplifiedVariant
𩎢|𩏾|Unihan|kSimplifiedVariant
𩏪|𩏽|Unihan|kSimplifiedVariant
𩓣|𩖕|Unihan|kSimplifiedVariant
𩗀|𩙦|Unihan|kSimplifiedVariant
𩘀|𩙩|Unihan|kSimplifiedVariant
𩘝|𩙭|Unihan|kSimplifiedVariant
𩘹|𩙨|Unihan|kSimplifiedVariant
𩘺|𩙬|Unihan|kSimplifiedVariant
𩙈|𩙰|Unihan|kSimplifiedVariant
𩚛|𩟿|Unihan|kSimplifiedVariant
𩚥|𩠀|Unihan|kSimplifiedVariant
𩚵|𩠁|Unihan|kSimplifiedVariant
𩛆|𩠂|Unihan|kSimplifiedVariant
𩛩|𩠃|Unihan|kSimplifiedVariant
𩜇|𩠬|Unihan|kSimplifiedVariant
𩜦|𩠆|Unihan|kSimplifiedVariant
𩜵|𩠊|Unihan|kSimplifiedVariant
𩝔|𩠋|Unihan|kSimplifiedVariant
𩞄|𩠎|Unihan|kSimplifiedVariant
𩞦|𩠏|Unihan|kSimplifiedVariant
𩞯|䭪|Unihan|kSimplifiedVariant
𩟐|𩠅|Unihan|kSimplifiedVariant
𩠴|𩠠|Unihan|kSimplifiedVariant
𩡺|𩧦|Unihan|kSimplifiedVariant
𩢡|𩧬|Unihan|kSimplifiedVariant
𩢴|𩧵|Unihan|kSimplifiedVariant
𩢸|𩧳|Unihan|kSimplifiedVariant
𩢾|𩧮|Unihan|kSimplifiedVariant
𩣏|𩧶|Unihan|kSimplifiedVariant
𩣑|䯃|Unihan|kSimplifiedVariant
𩣺|𩧼|Unihan|kSimplifiedVariant
𩤊|𩧩|Unihan|kSimplifiedVariant
𩤙|𩨆|Unihan|kSimplifiedVariant
𩤲|𩨬|Unihan|kSimplifiedVariant
𩤸|𩨅|Unihan|kSimplifiedVariant
𩥄|𩨋|Unihan|kSimplifiedVariant
𩥇|𩨍|Unihan|kSimplifiedVariant
𩥉|𩧱|Unihan|kSimplifiedVariant
𩥑|𩨌|Unihan|kSimplifiedVariant
𩧆|𩨐|Unihan|kSimplifiedVariant
𩭙|𩬣|Unihan|kSimplifiedVariant
𩯳|𩯒|Unihan|kSimplifiedVariant
𩰀|𩬤|Unihan|kSimplifiedVariant
𩳤|𩲒|Unihan|kSimplifiedVariant
𩵩|𩽺|Unihan|kSimplifiedVariant
𩵹|𩽻|Unihan|kSimplifiedVariant
𩶘|䲞|Unihan|kSimplifiedVariant
𩶰|𩽿|Unihan|kSimplifiedVariant
𩶱|𩽽|Unihan|kSimplifiedVariant
𩷰|𩾄|Unihan|kSimplifiedVariant
𩸃|𩾅|Unihan|kSimplifiedVariant
𩸦|𩾆|Unihan|kSimplifiedVariant
𩿪|𪉄|Unihan|kSimplifiedVariant
𪀦|𪉅|Unihan|kSimplifiedVariant
𪀾|𪉋|Unihan|kSimplifiedVariant
𪁈|𪉉|Unihan|kSimplifiedVariant
𪁖|𪉌|Unihan|kSimplifiedVariant
𪂆|𪉎|Unihan|kSimplifiedVariant
𪃍|𪉐|Unihan|kSimplifiedVariant
𪃏|𪉏|Unihan|kSimplifiedVariant
𪄆|𪉔|Unihan|kSimplifiedVariant
𪄕|𪉒|Unihan|kSimplifiedVariant
𪇳|𪉕|Unihan|kSimplifiedVariant
𪋿|𪎍|Unihan|kSimplifiedVariant
𪔵|𪔭|Unihan|kSimplifiedVariant
𪘀|𪚏|Unihan|kSimplifiedVariant
𪘯|𪚐|Unihan|kSimplifiedVariant
滷|卤|Unihan|Yiliya
